label,text
1,"I really want to like this more than I do, but it is really clunky. There is a great game in here, don't get me wrong, but it seems half realized."
1,Kids like it but the basketball hoop is very flimsy. instructions were useless thankfully a trampoline isn't that complicated but you definitely need two ppl to put it together. My real quarrel was one of the suspensions came damaged and amazon wouldn't replace just that item. They want you to pack back up the whole thing and send it back to them. Heck no that's to much work.
0,Через девять минут голос был услышан внутри в судна :
2,"Están muy bien y son de gran capacidad, una vez instaladas no se mueven. Solo que uno de los bolsillos para los soportes es mas corto que el otro y queda un poco fuera, pero no peligra. Siempre hay alguna cosilla pero el precio calidad es muy correcto."
2,"Va muy bien pero sólo para tazas pequeñas, para tazas de té o tazas grandes, sobran soportes que no se pueden utilizar. Deberían comentarlo en la descripción del producto!"
0,"Мы , как и вы , тайно желайте кресла , мурлычет карту рядом с 1952-стиль метро лучше кресло , по цене $ 990 ."
0,"Вы можете купить delft blue , драгоценности , тайские шелка , постельное белье , перу зеркала , старое серебро и ликер ."
2,"La caja venía con señales de haber sido abierta porque estaba rota así que es posible que este producto sea una devolución. Nada más encender el aparato indica que hay un exceso de polvo en el sensor antigoteo cosa extraña porque está recién desembalado y a los cinco minutos de estar funcionando da un error de funcionamiento porque algo le pasa a la rueda motriz indica que para solucionarlo se limpie y así se hace, aún así vuelve a dar el mismo error hasta en 5 veces en 20 minutos. Como digo es posible que el problema es que sea una devolución pero evidentemente no recomendaría en ningún caso este producto. Decepción total. Segunda parte de la historia, finalmente pedí el reemplazo para dar una segunda oportunidad y peor aún si cabe, vuelve a dar el mismo error en la rueda motriz. El problema a mi entender es que los cepillos giratorios rozan la rueda y por eso da el error. Así que segunda devolución y nunca más."
1,It fit just right. Looks great. Love it
2,"Es buen producto pero sólo sirve para lucirse nada más, espejos muy pequeños para poder visualizar los vehículos traseros.... sin mas."
2,"Muchos venian rotos. Sin orejas o agrietados y ademas parecen como usados, como sacados anteriormente de la caja."
0,"И ты знаешь , что это была проблема с пятью детьми , которые нуждаются в работе на полный рабочий день , что было больше , чем полный рабочий день , который я работал около часов в неделю , потому что я работал каждые часов каждое воскресенье ."
0,"Мы предлагаем удобный вариант покупки в рассрочку 20 злотых в месяц , или каждый месяц ."
0,"Новые звезды , больше не содержание играть в маленьких ночных клубах , приехали в Лас-Вегас с мечтами о том , чтобы сделать его большим ."
0,"Пока нет никаких признаков того , что администрация заинтересована в том , чтобы простить , простить и забыть ."
1,The item came and was as described my wife loves it which means I love it
1,Difficult to connect. Battery insufficient. Broken from the start.
2,"Lo recomiendo, dice que es para un sólo Niño pero lo use en mis 3 hijas y sinceramente si les mato los piojos, lo dejé actuar mucho mas tiempo de lo que dice el empaque."
0,"Нет , нет , у них есть добровольцы , по всей стране , по всей стране ."
0,"Я не уверен , что хочу , чтобы-летний ребенок принял такое решение . Я имею в виду , что это звучит неправильно , я думаю , что я вижу общую выгоду , если мы собираемся с этой точки зрения ."
0,"Попросить его подтвердить историю , которую он получил из первых двух ."
2,"Me llego muy rápido,antes de la fecha establecida.Son igual que en La foto,los colores iguales.Se limpia muy bien con ellas. y se ponen con facilidad."
0,Много грязи
1,"It's a decent car for the price. The base was a little problematic to get in, but it's made from durable material. The car seat itself is compatible with many strollers, so you can't really go wrong. Overall, a good product for the price."
2,"Mejor de lo que esperaba. Es muy resistente , no se mueve nada . Lo recomiendo 100%"
1,I like how compact it is and the trigger to pull up cards words fine I have speculation that the mechanism will not last longer than a year - I hope to be wrong
1,"As a lay reader of the subject matter, this one had plenty of interesting insight but bogged down in spots (I thought) and was missing that special ""something"" I cannot quite identify. It may have been the writing style."
1,It’s not waterproof but the camera works better than my last iPhone cover that’s the only reason why I gave it three Stars but what do you expect for $13
2,"En el tiempo que llevo comprando en Amazon, es la adquisición más inútil que he hecho. No puede caldear ni una habitación pequeña."
1,I look forward to her mystery/romance books. Not much mystery despite an interesting beginning.
1,Broke after one year just out of warranty
2,"Muy suave por la zona del polar y calentito. Yo lo uso para diario y me va de maravilla, cumple su función. Fabricación española"
0,"Он сидел и пил чай , сложа руки , нести технические характеристики и забавные анекдоты о моих жизненных анекдоты , которых никогда не было ."
0,"Они были канаты вокруг-ногу блока камня ; "" катки "" уже были на месте , с грубо plaited веревки веревки ."
0,"Дайте детям $ 20 , отправьте их в кино , и принять в одно приличное предложение , которое можно получить на небольшой экране , в на pbs ( 9 вечера ) ."
1,"One star because I couldn’t not leave 0. This case does not work, when I did the stress test it worked but when I took it in the water, it was not water proof. This at best is water resistant"
2,La facilidad para seguir la trama
1,"I purchased these to use in a home office. They are made very durable and look nice. They hold markers and erasers nicely. They are designed to be mounted by screws, which are not included. Overall, I am happy with my purchase..."
2,"No trae conexión española a la corriente por eso es descambiada, quiero que me la envíen con la standar española"
0,"Версия в-кресла , паланкинам была либо полностью закрыта , так что в невеста была невидимой в то время , как внутри , или была построена с помощью пип , чтобы она могла видеть и видеть , когда она была замужем ."
0,"Не знаю , мне очень нравится костнер , но я большой фанат бейсбола , так что ты знаешь , что после быка дарем и поля мечты ты знаешь , хотя ты знаешь , что"
2,Lo que cabe esperar de la marca y la gama. El sistema Shadow plus muy bien. Fácil de instalar.
0,"Они кормили меня струны плоти и мох , который вырос в пещере ."
2,"Para el precio que tiene le doy un notable, aunque tiene un mínimo murmullo de fondo y más si te alejas.. Quiero probarlo con viento, a ver como reacciona"
2,se oyen muy bien lo unico que aveces tienes que sacar la clavija y meterla asta que hace buen contacto
1,"UPDATE: I was able to get a replacement for the set. But Amazon return process was just short of a nightmare. I had to call amazon 4 times to get everything picked up. They kept only providing 1 return slip for all 5 boxes and kept telling me it was ok. However, UPS wanted 5 unique return slips for each box. I took off of work to be home for the pickup appointment time, but UPS was never notified the first time. So I took off of work and sat home for nothing. I'm still happy with my purchase and really like the set. EDIT: Firepit no longer works, stays lit for 3 minutes then fades out. It appears to be an issue with the dial What I like: Everything was delivered in 3 days and none of the boxes were destroyed. Everything was easy to put together. The chairs seem to be well made, I like how the 2 cushions velcro together to stay in place. The firepit look nice, maybe a little more attention to detail could have been used. But that's just nitpicking. I like how the firepit and side table/tank holder have adjustable feet to make level. What I didn't like: I had serious issues trying to get the fire pit to light. At first I thought I had too much lava rocks, so I removed all. Then I thought I had an issue with my tank and swapped it with my grill tank to be sure. Then I thought I had an issue with the propane gas line connections. Then I thought I had issues with the dial on the firepit. Apparently you have to press the dial in once you turn it to on, then hit the lighter. I was just turning the dial on and clicking the lighter and nothing was happening. I also don't like that it's $60 cheaper today than when I purchased it 3 days ago. In summary, I'm happy with my purchase. And I'm glad that I also purchased covers for everything as to keep it from sun fading."
2,"Lo compré para trabajar y además de no dar bien el porcentaje de grasa, no se como reclamar que se cumpla la garantía de dos años a amazon. Es la segunda báscula de esta marca que no funciona correctamente aunque la primera tardó dos años en fallar. Creía que Tanita era una marca de referencia en básculas pero hasta aquí"
1,My dogs like the raised edge to rest their heads on. I would have preferred the bed to be firmer but my smaller dog likes it a lot. My Golden tends to sleep on the floor and seems to prefer the harder surface.
1,I ordered these for a committee I'm on at work and they are the perfect size.
0,"Это неизбежно в процесс , который вводит еще один произвольный стандарт в уже произвольный процесс принятия решений ."
2,"Me parece un colchón cómodo con una gran relación calidad-precio. Tiene una dureza media, no es muy duro ni demasiado blando y se adapta bien."
0,"Дайвинг и подводное плавание - это вещи , которые нужно сделать здесь , а в мерцающий водах - какая-то чудесная морская жизнь ."
0,"Олбани утром , телефоны постоянно кольцо в офисе юридической помощи олбани , каждый из них вызывает еще одну историю о проблемах с низким уровнем доходов , о правовом кризисе или бюрократической путанице ."
2,"No es lo que dice. Para otras cosas puede ser estupendo, pero para cerraduras, todo lo contrario. Desde que eche este lubricante la cerradura fue a peor. Al final tuve que lijar una mina de lapiz y ponerle el grafito. No lo he devuelto porque lo he usado bastante intentando arreglar la cerradura, pero no ha servido de nada. He perdido el dinero inutilmente y no es nada barato para lo que es. Decepcionado. No lo aconsejo"
2,"Son cómodos,buen sonido,pero la bateria no dura mucho y la señal se pierde en pocos metros"
2,"Ideal para jugar y de paso introducirse en el mundo de la programación. Creo que mi nieto va disfrutar con él (y un servidor también). Todo en inglés. Importante la tablet, no todas valen, antes de comprarlo mirar las Tablet compatibles porque es fácil que te cueste más la Tablet que el Robot."
0,"В 3 г. Станислас , в 3 место станислас , имеет хорошую коллекцию европейского искусства , в частности тинторетто , саломон , Ван Goyen , рибера и рубенс , с французами , представленными делакруа , курбе , бонар , и мане ."
1,Not the quality I expect from Black and Decker. Coffee does not stay hot and sometimes leaks. I set the timer so I have coffee when I get up. Unfortunately sometimes it leaks and I get up to find coffee all over the counter and about half is in in the pot. Sometimes it works fine. It's a gamble each morning - will I be cleaning up a mess or not. Not worth it. I'm getting a different coffee pot.
1,I did not order this video. Please take it off my bill
1,I ordered a small in yellow and the dress is way too big for me so I will be returning. The color is a bright sun yellow as compared to the muted yellow they advertise in all of their photos.
2,"A mi esto me parece que no sirve para nada, me ha crecido la tripa, lo he probado y es que queda feísimo ir con la bragueta abierta, pensé que se disimularía más pero yo así a la calle no puedo salir, como no sea con una camiseta muy larga y ancha no hay forma de disimular lo de la bragueta"
1,"Coloring comes off, cheaply made. Don’t waste your money!"
0,"Ужас исчез под в , и то , что остается , - это трепет от выносливости памятника ."
2,No le pongo 5 estrellas porque no tienen una luz fija como otras. Estas sólo se encienden cuando pasas cerca del sensor luego se apagan completamente.
2,Son un poco pequeños. Yo tallo una 39 y son un pelin ajustados. Espero que estiren un poco con el uso
2,"Es ideal para una pecera pequeña, yo lo coloque en una de 40 litros y mantiene el agua cristalina, también es bastante silencioso, lo recomiendo"
0,"Новости отмечают , что Microsoft больше не является просто программным бизнесом ."
2,Después de ocho meses y unos 10 usos ha dejado de funcionar. Me ha ido genial hasta ahora. Vuelvo a comprarlo pero me gustaría que me lo sustituyeran en garantía. ¿Cómo procedemos?
2,Mala calidad y USADA. Pantalla QUEMADA. Es la tercera. Amazon está ofreciendo últimamente pésima calidad en pantallas para iPhone 6
1,"I bought it, received it, plugged it in and over night it had fried my laptop battery :/"
2,"De Calidad muy buena, pero demasiado pequeño, pedir como 2-3 tallas más de la que utilize la nena normalmente...."
2,El color esta bien. La luz va cambiando de colores. Hace un poco de ruido aunque no es muy molesto.
2,"Cumplen su función pero no son muy buenos ni destacan por ser bonitos, por lo menos la selección que me tocó a mi. Uno de los rollos vino defectuoso."
1,"I bought this for my elderly parents. Although the base of the step stool is sturdy, the upper step does NOT screw into the base and does not lock in. So essentially it just sits on top of the base with just small plastic nubs which slot into the tiny holes in the base. So the top step is NOT secured and can move off the base. Very disappointed. I need a sturdy, well built step stool which won’t slip for my 80+ year old parents!"
1,The glasses are nice looking but the frame broke with little use just wearing them. The seller replaced quickly so excellent customer service.
0,"К тому же , слоны , носороги , тигры и медведи Малайзии - самые маленькие в своем роде ."
2,"Tras romperse el escáner de mesa que tenía, buscaba algo más pequeño. Y encontré esto. Funciona perfectamente."
1,Didn't fit and had a strong plastic smell
1,My dog got use to the high setting pretty quickly.
2,Son muy cursis...y cómodas
1,Easy to put on the sofa. Looks great.
0,Это ты знаешь ван а потом lustbader б а д е р
2,la función de manos libres no va muy bien
2,Es muy bonito y de buen material pero cuesta ver la escala ya que no está marcada en negro sino que todo es metalico
0,"Получив сообщение от доркас , как она была разбудил жестоким звонком в колокол ее любовницы , и впоследствии он поднял семью , он принял решение о ссоре в предыдущий день ."
1,Headphones were completely incompatible as the plug didn't fit in the keyboard jack. Instructions were not very clear but eventually figured out how to install. Remember that all of the screws needed are inserted in the poles. The instructions do not state this.
1,Not the best quality one of them already was cracking when I received it. I ordered this to use for wood burning so they serve my purpose but not sure if I would use for actual cooking
0,' о чем ? ! '
2,"A pesar de haber leído opiniones negativas me arriesgué por el precio que tenía, pero realmente no vale para nada. Si pudiera volver atrás, ahorraría el dinero y compraria otro mejor"
2,Estoy muy satisfecho con la calidad del producto y del servicio prestado
2,No me sirve porque tengo q hacer la instalación por códigos y no hay para la marca OneConcept
1,Bought the cheetah but they sent the snakeskin. They were very light and not high quality but still cute. I did not feel like returning. I wore once for Easter....they silver nails on side are all coming out!!!! Seriously....DONT WASTE YOUR MONEY!!!!!!
0,"В des якобинцы , место захоронения философа и богослов Святого Томаса Аквинский , является в церковью , с благородной башней , элегантной близнец близнец , и замечательным салоном полихромия красоты ( тонкие темно-красные , розовые и бафф ) .-что ?"
2,Es uno de los mejores libros que he leído en mi vida.
1,"This shower curtains is adorable! So, I recently updated my bathroom and replaced everything. I am really happy that I decided to go with this shower curtain because it makes my bathroom look so much nicer and gives it a modern look. Its strong and durable. I'm also glad that I ordered the fabric material because it makes it super easy to put up. I'd recommend this product to everyone!"
2,"Funciona bien cuando el punto es pequeño, pero cuando es más grande no engancha el hilo y no funciona."
0,Вы говорили с ними .
0,"К 715 году мечеть аль-Акса , третье по значимости место молитвы в Исламе ( после Мекки и медины ) , была построена на южной стороне в горы ."
0,"Большой дом был , с большим из вокруг ."
2,"de momento funciona, pero este producto depende de su durabilidad, por lo que habra que esperar al menos un par de años a ver que tal"
1,What did I like the least? The fact that they arrived and were set to expire in two weeks. The product if purchased from a food store expires in a little over a year. What did I like the most? They are excellent for toasting over a fire.
2,"Tamaño ridiculo, nada que ver con la fotografía 👎🏻"
0,"Когда предлагается , что почтовая служба должна тратить больше средств на исследования расходов , возникает вопрос о расходах частного сектора в этой области ."
1,Product helps to keep in ketosis and is easy to ingest. Recommend if you have problems with staying in the zone!
2,"No vuelvo a comprar artículos a este vendedor,el embalaje era pésimo y me vino muy tarde. El estuche es de mala calidad pero no puedo pedir mucho por el precio que tiene."
0,"Спросить , сказала дама , на на него с какой-то немилости ."
2,"Los auriculares que me llegaron tienen toda la pinta de ser una falsificación de los de iPhone (hasta vienen con el logo de Apple en la caja) y no se corresponden con las fotografías del producto. Además no son compatibles con Android, como te hacen creer en las fotografías. La calidad de sonido es aceptable por ese precio pero los materiales no parecen muy duraderos. No sé si es que se han confundido al enviar el producto o qué, pero por el precio que tienen no quiero invertir más tiempo en ellos."
0,"Она вообще , слойки , и иногда даже немного ударов ."
0,Я оставил кое-что для анализа .
2,a mi me parece una buena compra no es para ir a120 por la autopista pero para trayectos cortos es perfecto
1,Very comfortable but not flattering after a baby. I ordered them because they came up under my postpartum search. They give me a lumpy look under my clothes
0,"Эль Греко показывает st . Августин и св. Стивен , в великолепной церковной одежде , поднимая тело графа ."
2,"Las compré para un regalo y he quedado muy contenta con su compra, vienen muchos colores variados y la textura del hilo es buena."
0,"Адам михник был арестован на демонстрации в Варшаве в феврале 1968 года , стал ведущим теоретик движения протеста "" Солидарность "" 1980-х годов , и выжил , чтобы взять на себя роль государственного деятеля среднего возраста на польском языке . Политический мир , который добился краха коммунизма в 1989. году ."
1,Really nice color and easy to put in! I love them!
2,"Viene el cordón muy corto, además de roto. No hay manera de ponerlo para usarlo."
2,"El cargador está bastante bien, le pongo cuatro estrellas porque solo viene el cable tipo USB pero sin clavija para poder cargar las baterías."
2,"Pues buena correa de silicona. Es menos flexible que la original Xiaomi, pero perfectamente válida y cumple su función. Todo correcto."
2,"la maquina trabaja bien en terreno blando, la uso para pasar entre surcos, un poco revolucionada para ese menester, cuidado con las piedras, es engorroso arrancar ya que presionar el boton y la maneta con una mano no se puede, por ahora buena compra"
2,Lo compré el lunes lo recibí el martes lo instalé el miércoles y de parado funciona perfectamente es un sonido perfecto me falta de probar en marcha en la moto pero de momento muy contento.
1,I love this product!!!! What I like the most is that I don’t have to shake it with my hands I just press a button and it does the work by itself...
0,"Любителям испанского искусства и гойя , в частности , не следует скучать по ла Эрмита де Сан-Антонио де Ла Флорида ( Glorieta де Сан Антонио де Ла Флорида , 5 год ) ."
0,"Современное здание выигрывает мало поклонников , но есть бесплатный тур ( воскресенье и четверг , с 8 : 30 утра до 2 : 30 вечера ) и вы можете посмотреть дебаты ( с понедельника по среду , с 4 : 00 до 7 : 00 ч. Паспорта нужны ) . За то и то , и другое ."
2,Mucho ruido y no tenía suficiente presión.
2,"Falla la pila y no lee la saturación bien... no me sirve para trabajar, necesito uno que funcione mejor :("
0,"Я ждал его следующего вопроса с нетерпение , но он разочаровал меня ."
0,"Но кроме этого , это была полная и пустая трата моего времени ."
1,Package arrived today. And product package has had top cut off and has been open. This is supposed to be a Christmas gift and it looks used.
0,Либералы называли его величайшим героем в век юриспруденции .
0,"Он пробормотал : "" Ты сумасшедший ! """
0,"Когда мэйнард пригласил меня к вам в гости , я забыл , что комиссия будет в последней агонии в 1-м году , в конце октября ."
1,The material isn’t like the picture. It’s almost sheer. And it’s much bigger than I expected.
1,"This sauce was literally just bought from Walmart's website and sold for a higher price on Amazon. Like, not even bought and repackaged, it comes in a Walmart box."
1,"love it! great sound... but still gets a little weird when trying to switch from Echo Dot to my computer music, or to my telephone...."
2,La llevo utilizando poco tiempo pero por el momento cumple las expectativas.
0,"Мы хотим сделать все , что в наших силах , чтобы помочь техасцы в это время ."
1,Leaks brushes stain easily
2,"En la fotografía aparece más grande, la que yo he recibido es miniatura. Gran decepción."
2,Cumple su función a la perfección. Es un paño muy grande para mi cocina y por eso lo he divido en dos con la ventaja que divido las masas y puedo taparlas con los dos trozos.
2,"Compré dos, una tenia buena calidad tres tipos de luz,soporte de madera, la segunda totalmente distinta, soporte de plástico malo, sólo dos tipos d luz y apenas en unos minutos se gasta la batería"
2,"Son estupendas. Tienen el tamaño justo para llevar sufiente jabon, body milk, suavizante... para dos semanas. Ocupan poco espacio, se pueden colgar y son fáciles de limpiar. Una unica pega: Es un poco costos dar la vuelta a la rueda que indica que es lo que contienen las botellas."
0,"Мотивационный вмешательства в чрезвычайных ситуациях в последнее время продемонстрировали важные клинические результаты с точки зрения риска , негативных последствий выпивки , а иногда и сокращения пить ."
0,"Для таких людей он сказал , что папа становится персона нон грата , когда пытается убедить мир человеческого греха ."
1,This gave me exactly what I wanted. No hulls...no spitting out kernels...just eating and enjoying that Carmel corn goodness. I will be ordering again. The Bible verse on the back is also a huge plus. All in all great product.
1,"Unfortunately, the quality of this Ivy garland was not good. Leaf spacing too far apart, poor quality and the material had a very bad odor . I returned it."
1,These containers are just what you need for meal planning. Cook on the weekend and make meal portions for the entire week. Freezer and dishwasher safe. Stacks easily for storage.
1,"Have ordered these filters before and was surprised to see that the quality has changed. The order I just received had filters that have a hard, plastic-like look--not the usual soft filter material. Would not order from this source again."
2,"Muy cómodos, suaves y se ajustan bien. Cargan rápido, y la batería me aguanta toda la noche. El volumen aunque se puede regular, al mínimo es quizás demasiado alto para mi gusto. Y en verano dan un poco de calor. Pero estoy muy contenta con ellos los recomendaría sin duda."
0,"Ну , ты знаешь , что еще одно - это хорошая привычка , чтобы сохранить ресурсы , которые ты знаешь , потому что когда у тебя есть привычка делать то , что ты думаешь с точки зрения о том , как экономить газ ."
0,"В тенденция , когда вы , будете для многих скрыть и semiobscure журналистов видеть , как растут их аудитории , в то время как немногие богатые и известные журналисты увидят , что их аудитории уменьшаются ."
2,"El movil en si esta super bien, pero mi llego 3 dias tardes, en eso estuve muy mal"
1,"Love this book, love the chemistry between Emily and Nicolas, I only have one negative things to say I wanted to read more about their lives after the 30 days"
1,"Used it to keep my outdoor plants watered while we were gone. Stated they would keep your plants watered for up to two weeks. We were gone 4 days and one plant was dead, & the water was gone from the bulbs. Would not recommend."
2,"Este libro está muy bien para los niños a los que le guste el fútbol, es muy didáctico y de lectura fácil. Si le dejamos mi hijo se lo lee en un solo día"
2,"Para el precio que tiene correcto, pero no limpia muy bien la pizarra... Las marcas siguen quedando, aunque no hayas apretado mucho la tiza."
0,"Косвенным несоблюдением является несоблюдение , имеющее материальные , но косвенные последствия для финансовых ведомостей или других финансовых данных , необходимых для достижения целей ревизии ."
1,This book contains some great info on building self discipline from scratch or improving ones discipline in all areas Recommended.
1,"It heightened my climax and my man was able to get more pleasure as well this is a must-have. For anyone looking to spice things up, you cannot go wrong with this."
2,"no esta mal pero te aguanta un tiempo, con el uso deja de hacer rosca y se le sale el agua"
2,Son diferentes tamaños muy útiles. Además son resistentes
0,"Да , но они всегда были очень сильной командой ."
0,"Мауи упал первым , за ним последовали оаху , ланаи и молокаи ."
1,I like that this can collapse. Four stars cuz you need two hands to carry it. I use this all the time.
1,"I was very disappointed with this sweatshirt. With the first wear, the seams already started to split and unravel at the wrists and waist area. I tried to fix those areas in order to wash it. To my surprise the sweatshirt became very rough despite the amount of fabric softener used. Needless to say I will not be buying this again. Very very poor quality and a waste of money."
2,"Buenas noches: Me pongo en contacto con usted/es para comentarles que el terminal que compre hace unos meses se me apaga cuando quiere y le da la gana, independientemente de si tiene mucha o poca bateria, ademas tambien suele salir muy menudo exceso de temperatura en la bateria, pero sobre todo cuando no estas utilizandolo. A la espera de una solucion lo antes posible, reciba/n un cordial saludo. Atentamente: María del Carmen Mora"
1,"They're alright, i would keep shopping. Had to modify 1 to fit. Doesn't project a good beam."
0,"Джонсон предложил Кеннеди бежать и обещал сделать все , что в его силах , чтобы помочь ему ."
0,Пару слов о ценах .
1,"Looks much fresher than the stuff I buy at our local pet store, at first. But when you get closer to the center, you will find brown, rotten hay. My rabbits preferred to use it as a bathroom, rather than eat it. I asked for a full refund. Don't waste your money."
2,No me gustó. No cubre la pantalla por lo que se puede romper igual
2,Es muy bonita y muy bien trabajada. Tiene una relación calidad/precio muy aceptable. Muy recomendable
2,Esperaba mejor sabor pero esta bastante bien.
0,"В истории рассказывается о продолжающихся проблемах , связанных с верности инвестициями ."
0,"Балабол узнал , что наука об изучении выражений лица относительно до 1960-х годов , видимо , считалось бесполезным предприятием ."
2,Todo corrrcto en su plazo
1,"I ordered two pairs of these in a women's size large. The first pair that showed up were a child's size large. They were tiny. I started the return process for that pair, and ordered a second pair in a women's size large, assuming they had just sent me the wrong size. The second pair showed up yesterday and they are also a child's size large. I dont know if the seller isn't paying attention to the order, or if these are the smallest women's size large slippers in the entire world. Either way, I cant give them as gifts to my adult sister who takes a normal women's size large slipper."
1,They are very cute headphones and worked just fine at first. The after only three months they stopped working. Everything sounds very hollow and far away. UPDATE: The company reached out to me and replaced my cord free of charge and they work again. Great customer service.
1,Bought it for the RV and it’s perfect. Two people on the couch can easily use it without hitting each other. Because it’s round you can get by without hitting corners.
0,Несколько тел на экране .
1,"The sizing of these shirts is completely confusing to me. I've purchased several in an attempt to get one to fit me. I have failed, and I give up. I would love to own one of these shirts or a waffle pattern Henley shirt, but the bizzare sizing and fit of this shirt is just too much to take. The shirts have either been comically tiny or huge enough to fit over a Winnebago."
1,Works great in my Kohler low profile toilet. Used it to replace the original fill valve which never worked that well and did not fit well in the tank. Only negative is that this does not include the fill tube which seems like it would be easy to include.
2,"Memorias muy potentes y bonitas una vez montadas, pero no están bien gestionadas aún para la serie ryzen, generando cuelgues inoportunos y pantallazos azules de memory management"
2,Funcionaba perfectamente pero un día se encendió en seco y a los pocos segundos todo el fondo de teflón se llenó de burbujas negras y se cuarteó. No pude usarla más que 4 veces. Me gustaría saber si fue culpa mía. Creía que no hacía falta poner nada si lo que se iba a asar tenía su propia grasa.
1,Adhesive is poor quality
2,"Una estrella porque no puedo dejarla sin estrellas,pero no es malo, es malisimo como hacéis un ""cristal templado"" que no corresponde al movil. No lo compréis no cubre la pantalla del movil y no corresponde al modelo. Ahora despues de haberme gastado la pasta en esto debo ir a un sitio a que me vendan un protector en condiciones"
1,"The suit fit well, but the welts on the material under my armpit.rubbed me raw during competition. I'm not sure why this happened, but I am still nursing the large chafed marks by my biceps. The padding is very good for long rides. I was surprised. Legs fit just right. I was sorry that it chafed me so badly. I wasn't bothered by the zipper in the back...just have to get used to it. Maybe the arm holes need to be cut lower?"
1,"I bought this power bank for my son, when he is goning out with his friends, they always play the game until phone die, since he has it I can find my son now, no worries, this solar power bank helps a lot,"
0,Я никогда не видел такого ужасного 25-слушай лица .
0,"Увеличение объема ресурсов , необходимых для оказания гражданской правовой помощи"
0,"Торговый мститель , не выявления себя в качестве торгового мстителя -- это означало бы изменение в его гульфик и плащ в салоне бизнес-класса -- сообщил этому плохо сообщил сотруднику British Airways о том , что торговый мститель был главным потребителем Америки . Адвокат ( это ложь , но она англичанка , так что она знает ? )"
2,"Pienso que está bien para llevarla colgando. Cumple en ese aspecto. Sin embargo, la caja ""protectora"" plástica es bastante débil para mi gusto. La he puesto hace a penas 2 semanas y sin recibir golpe alguno, tiene una fractura en el plástico. No la volvería a comprar, si no que buscaría una alternativa más segura."
2,Estupendo set de tornillos. La herramienta destornillador es justita de calidad. Pero en general está muy bien por la gran variedad de tornillos.
1,Unfortunately this order never arrived though it was marked as delivered. I waited a few days longer as amazon instructed but still nothing. Luckily amazon refunded me right away. Would have loved to use this item and review it.
2,Un poco frágiles pero por el precio... He buen servicio
1,"This is another great Amazon purchase that if you do not pay attention to the description of it you get it and find that it is a fraction of the size you imagined it to be, I’m used to working with industrial glue guns in this thing can fit in my back pocket. However I don’t recommend putting it there until after his cooled off because that could really hurt your buns."
1,"It was not what I meant to order, but you didn't have what I wanted."
1,Not even as good as the film it rebooted.
0,"Не знак в. "" они бродили по в дому ."
0,"Я рад , что ты это сказал , и мне не пришлось , но это то , что я чувствую точно так же , как сижу , сижу и смотрю какие-то шоу , и мне стыдно за людей , которые даже участвуют в шоу . Ты знаешь , почему ты делаешь это с собой ?"
2,Esta bien el tamaño. El diseño dr las paginas con las lineas para escribir no me gan guatado mucho
1,I love this book make you think about the things you do... Reminds you to repent and get an understanding of the word and how to use it.
0,"Фасад элегантный домов на северной стороне был разработан адамом и немного изменился с тех пор , как они были закончили в 1805. году ."
2,"Buena calidad, entrega un poco después de lo fijado, pero no me urgía. Aun no la probé porque estoy de baja"
2,Calidad precio está bien
0,"В других местах - портреты веласкес и великого , а также исследования весело , простых смертных ."
1,"This is the worst pillow I've ever had. It's like a rock that is sort of pillow-shaped. It's so hard that when I get up, the ear that was down on the pillow hurts for a while because it's been smashed flat. It wasn't so bad when I first got it, but it's been solidifying over the past five months. I wouldn't buy it again or recommend it to anyone."
0,"Эти адвокаты могут сделать так , чтобы даже табачные компании имели права , и что общественные интересы фактически были служил благодаря тому , что эти компании стали лучше торговаться ."
0,Но у него не было возможности .
1,"I was really excited about using this product... however, when in the middle of putting it onto my Apple Watch, the screen cracked!!!! I’ve had this product less than 10 minutes and it’s already broken, super sad and disappointing."
2,"Me gusto mucho , es muy suave y cómodo para dormir , estoy relax ."
0,"И в моей матери дела в Германии , и ей было очень трудно пойти туда , потому что у них просто не очень много бизнес-женщин ."
2,El motivo de ponerle una estrella no es porque el cable sea malo o haya tenido algún problema con el ya que cumplió su cometido perfectamente sino por lo mal que lo hicieron la empresa de transporte DHL que me llego muy tarde sin avisar cuando lo recibiría después de mas de una semana de retraso y a Amazon por no cumplir las expectativas con amazon prime de entrega garantizada según dicen y con lo que mas se diferencia de sus competidores
2,"Llego muy mal embalada y no funcionaba, le tuve q cambiar la bombilla.No quedo satisfecha tiene muy poco movimiento no es lo q esperaba Voy a devolverla"
0,"Несмотря на их происхождение 17 века , эти сады избегают жесткой геометрии в и вер ? Sailles ."
1,"Looked good but not 100% natural, but that is too be expected for the price."
1,"It was mostly dead .I am trying to save two straight pieces but had to throw other out. I tried to save it but it did not survive SO DISAPPOINTED it was so pretty. My kinda luck. I had a pot of bamboo for about ten yrs .Got sick,person caring for plants....didn't .....Lost all house plants.Now trying to start over.."
1,I ordered specifically because I needed a red one. None of the colors look like the the picture. They are solid green and brown colors.
2,Hay menos piezas de las q parece x lo demás bien. Vino rápido y bien. Plástico parece resistente. Ideal regalo
1,Broke after 6 months with good treatment. It’s not one of the most expensive ones out there but still. Go for better quality.
